$$SOE
2458983.833333333, A.D. 2020-May-14 08:00:00.0000,  6.968809936100684E-01,  8.019497783844229E+03,  6.372065732636747E+01,  3.040275541552690E+02,  2.699504304497343E+02,  2.458983911434340E+06,  8.406021806356521E-03,  3.032767790488948E+02,  2.214007462908024E+02,  2.645659828248436E+04,  4.489369878112449E+04,  4.282644136466228E+04,
2458984.166666667, A.D. 2020-May-14 16:00:00.0000,  6.969817371311954E-01,  8.016847733620513E+03,  6.371675097566003E+01,  3.039926132368047E+02,  2.699439238129731E+02,  2.458984407131332E+06,  8.405997772714079E-03,  1.853557540410724E+02,  1.813341963862647E+02,  2.645664871061418E+04,  4.489644968760784E+04,  4.282656381001697E+04,
2458984.500000000, A.D. 2020-May-15 00:00:00.0000,  6.968773246950463E-01,  8.019541979098541E+03,  6.371907572135634E+01,  3.039577584428023E+02,  2.699349047997461E+02,  2.458984407148409E+06,  8.406104936142286E-03,  6.743694664807192E+01,  1.445756635843500E+02,  2.645642385885701E+04,  4.489330573861548E+04,  4.282601784474160E+04,
2458984.833333333, A.D. 2020-May-15 08:00:00.0000,  6.968467712666863E-01,  8.020575763480211E+03,  6.372005918858709E+01,  3.039094969738970E+02,  2.699441535832553E+02,  2.458984902878149E+06,  8.405750508508997E-03,  3.094926017592002E+02,  2.255159518821348E+02,  2.645716754194947E+04,  4.489375932041872E+04,  4.282782359952014E+04,
2458985.166666667, A.D. 2020-May-15 16:00:00.0000,  6.969609291419706E-01,  8.017459225622631E+03,  6.371553895651603E+01,  3.038739077510975E+02,  2.699399302190683E+02,  2.458985398582506E+06,  8.405901866436537E-03,  1.915665010494950E+02,  1.828859363382104E+02,  2.645684994651639E+04,  4.489624066741016E+04,  4.282705243531621E+04,
2458985.500000000, A.D. 2020-May-16 00:00:00.0000,  6.968725893356439E-01,  8.019709165845502E+03,  6.371742597331757E+01,  3.038386158856059E+02,  2.699301828866510E+02,  2.458985398598389E+06,  8.406039048520882E-03,  7.364614182882495E+01,  1.475686891676792E+02,  2.645656210459135E+04,  4.489341504333721E+04,  4.282635352060912E+04,
2458985.833333333, A.D. 2020-May-16 08:00:00.0000,  6.968318695809351E-01,  8.021216636303705E+03,  6.371945898323504E+01,  3.037900543539164E+02,  2.699386880080037E+02,  2.458985894333669E+06,  8.405362852811104E-03,  3.157001316019868E+02,  2.302893973168806E+02,  2.645798100617006E+04,  4.489474537603641E+04,  4.282979882059475E+04,
2458986.166666667, A.D. 2020-May-16 16:00:00.0000,  6.969546004514817E-01,  8.017688338572078E+03,  6.371430813893730E+01,  3.037535551224668E+02,  2.699373821804860E+02,  2.458986390046166E+06,  8.405804873546155E-03,  1.977680602890524E+02,  1.844451256778759E+02,  2.645705346630226E+04,  4.489641859403243E+04,  4.282754660805336E+04,
2458986.500000000, A.D. 2020-May-17 00:00:00.0000,  6.968805600989127E-01,  8.019555665287276E+03,  6.371585671118702E+01,  3.037176857959273E+02,  2.699272962669063E+02,  2.458986390061457E+06,  8.405948833203910E-03,  7.984550320967141E+01,  1.502991785737241E+02,  2.645675139774666E+04,  4.489394713020604E+04,  4.282681314665899E+04,
2458986.833333333, A.D. 2020-May-17 08:00:00.0000,  6.968317913269398E-01,  8.021583232394018E+03,  6.371904696713799E+01,  3.036689374040478E+02,  2.699344898645860E+02,  2.458986885802505E+06,  8.404789910642627E-03,  3.218982598078314E+02,  2.359678750370462E+02,  2.645918339361428E+04,  4.489678355483455E+04,  4.283271846499665E+04,
2458987.166666667, A.D. 2020-May-17 16:00:00.0000,  6.969557386805649E-01,  8.017720279603163E+03,  6.371323429890411E+01,  3.036313047828747E+02,  2.699367249799876E+02,  2.458987381523849E+06,  8.405707285385219E-03,  2.039593035485173E+02,  1.860167898466619E+02,  2.645725823909199E+04,  4.489679619858081E+04,  4.282804382516655E+04,
2458987.500000000, A.D. 2020-May-18 00:00:00.0000,  6.968936518982202E-01,  8.019276992248589E+03,  6.371452762147211E+01,  3.035948261480733E+02,  2.699265596395265E+02,  2.458987381539045E+06,  8.405842397224597E-03,  8.603401953238972E+01,  1.528154880565927E+02,  2.645697473005680E+04,  4.489467246786501E+04,  4.282735542589558E+04,
2458987.833333333, A.D. 2020-May-18 08:00:00.0000,  6.968423130903326E-01,  8.021860431961321E+03,  6.371897319912470E+01,  3.035462016393194E+02,  2.699317376002111E+02,  2.458987877285908E+06,  8.403916747767488E-03,  3.280861056248316E+02,  2.429447044766517E+02,  2.646101609276235E+04,  4.490017175356338E+04,  4.283716876367611E+04,
2458988.166666667, A.D. 2020-May-18 16:00:00.0000,  6.969564920059355E-01,  8.017762483218846E+03,  6.371246296067353E+01,  3.035072013853105E+02,  2.699381015709006E+02,  2.458988373016713E+06,  8.405609574133305E-03,  2.101393793227821E+02,  1.876063631284045E+02,  2.645746327413780E+04,  4.489716406505676E+04,  4.282854168100227E+04,
2458988.500000000, A.D. 2020-May-19 00:00:00.0000,  6.969038472968443E-01,  8.019081736410442E+03,  6.371356426298321E+01,  3.034701787466467E+02,  2.699279932481689E+02,  2.458988373032180E+06,  8.405725283629695E-03,  9.221097158489668E+01,  1.551547938848805E+02,  2.645722047242258E+04,  4.489535920843471E+04,  4.282795212224062E+04,
2458988.833333333, A.D. 2020-May-19 08:00:00.0000,  6.968613986320714E-01,  8.022216147155526E+03,  6.371929427840519E+01,  3.034222512689707E+02,  2.699304614057410E+02,  2.458988868784696E+06,  8.402564245571167E-03,  3.342629645027112E+02,  2.518861048770688E+02,  2.646385551346764E+04,  4.490549487977976E+04,  4.284406396413442E+04,
2458989.166666667, A.D. 2020-May-19 16:00:00.0000,  6.969491248664080E-01,  8.018019332495362E+03,  6.371209576768690E+01,  3.033815535351527E+02,  2.699413607261047E+02,  2.458989364525459E+06,  8.405512183356566E-03,  2.163077722616332E+02,  1.892198067725705E+02,  2.645766764065878E+04,  4.489731594882220E+04,  4.282903791547912E+04,
2458989.500000000, A.D. 2020-May-20 00:00:00.0000,  6.969035716891999E-01,  8.019167823019214E+03,  6.371304587763753E+01,  3.033441347364258E+02,  2.699313352642201E+02,  2.458989364541408E+06,  8.405601394380608E-03,  9.837598412101953E+01,  1.573463890733559E+02,  2.645748043852310E+04,  4.489579305402698E+04,  4.282858335879103E+04,
2458989.833333333, A.D. 2020-May-20 08:00:00.0000,  6.968896387142335E-01,  8.022750225906099E+03,  6.371984668468044E+01,  3.032978300421692E+02,  2.699310290127689E+02,  2.458989860299271E+06,  8.400551197924854E-03,  3.404279168140829E+02,  2.640026815924431E+02,  2.646808308325168E+04,  4.491341594059727E+04,  4.285433080735571E+04,
2458990.166666667, A.D. 2020-May-20 16:00:00.0000,  6.969268379183559E-01,  8.018670472347465E+03,  6.371218109108188E+01,  3.032548925508438E+02,  2.699460796785048E+02,  2.458990356050275E+06,  8.405415515884041E-03,  2.224643396897162E+02,  1.908637236464386E+02,  2.645787049328814E+04,  4.489707051422882E+04,  4.282953047588117E+04,
2458990.500000000, A.D. 2020-May-21 00:00:00.0000,  6.968864730709307E-01,  8.019701521844461E+03,  6.371299668254635E+01,  3.032172912298370E+02,  2.699360668213985E+02,  2.458990356066757E+06,  8.405473556994657E-03,  1.045290584958375E+02,  1.594138843593254E+02,  2.645774869598985E+04,  4.489579587013523E+04,  4.282923473126914E+04,
2458990.833333333, A.D. 2020-May-21 08:00:00.0000,  6.969165990023320E-01,  8.023423873265422E+03,  6.371990112105627E+01,  3.031738427441869E+02,  2.699356072443253E+02,  2.458990851829884E+06,  8.398372633462029E-03,  3.465785442105557E+02,  2.816397557002754E+02,  2.647266015510745E+04,  4.492189643694949E+04,  4.286544735650752E+04,
2458991.166666667, A.D. 2020-May-21 16:00:00.0000,  6.968845460924743E-01,  8.019850232902320E+03,  6.371270702491613E+01,  3.031279216454296E+02,  2.699515984786240E+02,  2.458991347590810E+06,  8.405319917504215E-03,  2.286093337626265E+02,  1.925454786169378E+02,  2.645807110629539E+04,  4.489629197968847E+04,  4.283001759996002E+04,
2458991.500000000, A.D. 2020-May-22 00:00:00.0000,  6.968481926007503E-01,  8.020796832077703E+03,  6.371337940556955E+01,  3.030903960007804E+02,  2.699414508583437E+02,  2.458991347607709E+06,  8.405343879876140E-03,  1.106705905571751E+02,  1.613767156826089E+02,  2.645802082094910E+04,  4.489524480982051E+04,  4.282989549801797E+04,
2458991.833333333, A.D. 2020-May-22 08:00:00.0000,  6.968371688405401E-01,  8.024131580888929E+03,  6.371767212133825E+01,  3.030499935891000E+02,  2.699488779084314E+02,  2.458991843377097E+06,  8.400562853176852E-03,  3.527101501394801E+02,  3.092095242700153E+02,  2.646805860138025E+04,  4.491198562187158E+04,  4.285427134967014E+04,
2458992.166666667, A.D. 2020-May-22 16:00:00.0000,  6.968785088599930E-01,  8.019891807709568E+03,  6.371052835870625E+01,  3.030221531612228E+02,  2.699473453425475E+02,  2.458992339129299E+06,  8.405505674154613E-03,  2.347514810789127E+02,  1.942734971335306E+02,  2.645768129982349E+04,  4.489547079193741E+04,  4.282907108217581E+04,
2458992.500000000, A.D. 2020-May-23 00:00:00.0000,  6.968317788746640E-01,  8.021073757195134E+03,  6.371733835962332E+01,  3.029840751545534E+02,  2.699383813150383E+02,  2.458992339133508E+06,  8.405591212826578E-03,  1.168281766137137E+02,  1.632611456094148E+02,  2.645750180352530E+04,  4.489392984985547E+04,  4.282863523634782E+04,
2458992.833333333, A.D. 2020-May-23 08:00:00.0000,  6.966289826299833E-01,  8.022837416655243E+03,  6.371702665939785E+01,  3.029255907260587E+02,  2.699548873398045E+02,  2.458992834861902E+06,  8.411252335722803E-03,  3.588891399529118E+02,  3.513674260383932E+02,  2.644562913823086E+04,  4.486842085980647E+04,  4.279980978231634E+04,
2458993.166666667, A.D. 2020-May-23 16:00:00.0000,  6.968185461891263E-01,  8.021154844755575E+03,  6.371795382767253E+01,  3.028817063087081E+02,  2.699598158972223E+02,  2.458993330591995E+06,  8.406014080771717E-03,  2.409443755288538E+02,  1.960757914849625E+02,  2.645661449251846E+04,  4.489207414028134E+04,  4.282648072449458E+04,
2458993.500000000, A.D. 2020-May-24 00:00:00.0000,  6.967808577105118E-01,  8.022252197400323E+03,  6.371854920963597E+01,  3.028448706785680E+02,  2.699482642914288E+02,  2.458993330610438E+06,  8.405856523601313E-03,  1.230218804327395E+02,  1.650828567549424E+02,  2.645694508871524E+04,  4.489163798003015E+04,  4.282728345281887E+04,
2458993.833333333, A.D. 2020-May-24 08:00:00.0000,  6.966794503394890E-01,  8.025871151289225E+03,  6.372128845212263E+01,  3.027971026717408E+02,  2.699523345632832E+02,  2.458993826343195E+06,  8.404386055295867E-03,  5.075812148565255E+00,  3.728692901173545E+01,  2.646003101429204E+04,  4.489419087729486E+04,  4.283477670247581E+04,
2458994.166666667, A.D. 2020-May-24 16:00:00.0000,  6.967018509280414E-01,  8.024384835186751E+03,  6.371940209079580E+01,  3.027588741671856E+02,  2.699609568993255E+02,  2.458994322078481E+06,  8.405789963558756E-03,  2.471305763278601E+02,  1.979477953603004E+02,  2.645708475221501E+04,  4.488978466924327E+04,  4.282762257452207E+04,
2458994.500000000, A.D. 2020-May-25 00:00:00.0000,  6.966746531023716E-01,  8.025175997636656E+03,  6.371950120819928E+01,  3.027233589646377E+02,  2.699498579733340E+02,  2.458994322091823E+06,  8.405677490095933E-03,  1.292059084847066E+02,  1.668388525840082E+02,  2.645732076042142E+04,  4.488946552320619E+04,  4.282819563612491E+04,
2458994.833333333, A.D. 2020-May-25 08:00:00.0000,  6.966918594062473E-01,  8.029686212099713E+03,  6.372636681325844E+01,  3.026776307794733E+02,  2.699628668309888E+02,  2.458994817825137E+06,  8.397881763125508E-03,  1.125239018075540E+01,  7.000046711605962E+01,  2.647369172611354E+04,  4.491769724012737E+04,  4.286795291411865E+04,
2458995.166666667, A.D. 2020-May-25 16:00:00.0000,  6.965953322953858E-01,  8.027155303199243E+03,  6.371674842788455E+01,  3.026269478431394E+02,  2.699622265159895E+02,  2.458995313556985E+06,  8.405864895663813E-03,  2.533184494564836E+02,  1.999018556055561E+02,  2.645692752167624E+04,  4.488669974015324E+04,  4.282724079775621E+04,
2458995.500000000, A.D. 2020-May-26 00:00:00.0000,  6.965416882517214E-01,  8.028841879445823E+03,  6.371492267737391E+01,  3.025991630735630E+02,  2.699467936629688E+02,  2.458995313569095E+06,  8.405445090222754E-03,  1.353918008071369E+02,  1.685437416545730E+02,  2.645780843236819E+04,  4.488677498529055E+04,  4.282937978129836E+04,
2458995.833333333, A.D. 2020-May-26 08:00:00.0000,  6.965185494915580E-01,  8.033003796274573E+03,  6.372720762197284E+01,  3.025610138726528E+02,  2.699622440156495E+02,  2.458995809311040E+06,  8.399874263891285E-03,  1.743415904970028E+01,  9.058519769555970E+01,  2.646950508117175E+04,  4.490600636606893E+04,  4.285778437750426E+04,
2458996.166666667, A.D. 2020-May-26 16:00:00.0000,  6.964730215528171E-01,  8.030493076793807E+03,  6.372049417805997E+01,  3.025190171905490E+02,  2.699582300759462E+02,  2.458996305054961E+06,  8.405705047251352E-03,  2.594950977909104E+02,  2.019497811326413E+02,  2.645726293549621E+04,  4.488403279419862E+04,  4.282805522871865E+04,
2458996.500000000, A.D. 2020-May-27 00:00:00.0000,  6.964697457202440E-01,  8.030725623094359E+03,  6.371941616336088E+01,  3.024847497566175E+02,  2.699458009905832E+02,  2.458996305064358E+06,  8.405476016031980E-03,  1.415687207724205E+02,  1.702055536497178E+02,  2.645774353581453E+04,  4.488476144853471E+04,  4.282922220149849E+04,
2458996.833333333, A.D. 2020-May-27 08:00:00.0000,  6.963783753029827E-01,  8.035556315152680E+03,  6.372655340803994E+01,  3.024472703872740E+02,  2.699553087274079E+02,  2.458996800798772E+06,  8.401689803510339E-03,  2.361703309114178E+01,  1.042975886832960E+02,  2.646569170812958E+04,  4.489582710110649E+04,  4.284852314466397E+04,
2458997.166666667, A.D. 2020-May-27 16:00:00.0000,  6.963810598737212E-01,  8.032951911751860E+03,  6.372008793408313E+01,  3.024025811027888E+02,  2.699530334336462E+02,  2.458997296550577E+06,  8.405664581883994E-03,  2.656718851743507E+02,  2.041102075839439E+02,  2.645734784664905E+04,  4.488174378154623E+04,  4.282826140551421E+04,
2458997.500000000, A.D. 2020-May-28 00:00:00.0000,  6.964050496027930E-01,  8.032443388466407E+03,  6.371802671423286E+01,  3.023688057019732E+02,  2.699394329288536E+02,  2.458997296563046E+06,  8.405466516305376E-03,  1.477424888678051E+02,  1.718315654798459E+02,  2.645776347056234E+04,  4.488308355265828E+04,  4.282927060641460E+04,
2458997.833333333, A.D. 2020-May-28 08:00:00.0000,  6.962833761451660E-01,  8.037382206917267E+03,  6.372421266220412E+01,  3.023326010825813E+02,  2.699459379401176E+02,  2.458997792300122E+06,  8.402769115916434E-03,  2.979008106335799E+01,  1.141519284719822E+02,  2.646342536310706E+04,  4.488946851929686E+04,  4.284301937061342E+04,
2458998.166666667, A.D. 2020-May-28 16:00:00.0000,  6.963031258911504E-01,  8.035210611373348E+03,  6.371864196616475E+01,  3.022876620245723E+02,  2.699435453601179E+02,  2.458998288051910E+06,  8.405355816078767E-03,  2.718472756248746E+02,  2.064047872036840E+02,  2.645799577276322E+04,  4.488078093415309E+04,  4.282983467652245E+04,
2458998.500000000, A.D. 2020-May-29 00:00:00.0000,  6.963467159356687E-01,  8.034085539734009E+03,  6.371659252954797E+01,  3.022539356973400E+02,  2.699317420762342E+02,  2.458998288056266E+06,  8.405311508666059E-03,  1.539175485994222E+02,  1.734296062683913E+02,  2.645808875240726E+04,  4.488209196508052E+04,  4.283006044794797E+04,
2458998.833333333, A.D. 2020-May-29 08:00:00.0000,  6.962232895637730E-01,  8.038149175763162E+03,  6.372183460811203E+01,  3.022186386127440E+02,  2.699326628882999E+02,  2.458998783793386E+06,  8.404059847914458E-03,  3.597148929874239E+01,  1.217098520997749E+02,  2.646071571523796E+04,  4.488328225471276E+04,  4.283643935369370E+04,
2458999.166666667, A.D. 2020-May-29 16:00:00.0000,  6.962648251351341E-01,  8.036141030227666E+03,  6.371745133099498E+01,  3.021720387039230E+02,  2.699366391187447E+02,  2.458999279556786E+06,  8.405485946087679E-03,  2.780153588231441E+02,  2.088556660239212E+02,  2.645772269808067E+04,  4.487930436593368E+04,  4.282917160400006E+04,
2458999.500000000, A.D. 2020-May-30 00:00:00.0000,  6.963293371093754E-01,  8.034567890865974E+03,  6.371532949237668E+01,  3.021375484510403E+02,  2.699247850671813E+02,  2.458999279568740E+06,  8.405276137629879E-03,  1.600806765643658E+02,  1.750028490369685E+02,  2.645816297954291E+04,  4.488175806821985E+04,  4.283024068516954E+04,
2458999.833333333, A.D. 2020-May-30 08:00:00.0000,  6.962021166690359E-01,  8.038358804606694E+03,  6.371983090101104E+01,  3.021016568157926E+02,  2.699234730260394E+02,  2.458999775311628E+06,  8.404609712561009E-03,  4.213294200793826E+01,  1.277584940102282E+02,  2.645956158901057E+04,  4.488076437341444E+04,  4.283363681504047E+04,
2459000.166666667, A.D. 2020-May-30 16:00:00.0000,  6.962436019027438E-01,  8.036775253164373E+03,  6.371648439886432E+01,  3.020537405598188E+02,  2.699305572681536E+02,  2.459000271081578E+06,  8.405371886234842E-03,  2.841713714863916E+02,  2.114949114612114E+02,  2.645796204954726E+04,  4.487914884593015E+04,  4.282975279054081E+04,
2459000.500000000, A.D. 2020-May-31 00:00:00.0000,  6.963245325231719E-01,  8.034762738460873E+03,  6.371380891301270E+01,  3.020183568565670E+02,  2.699204400881576E+02,  2.459000271094301E+06,  8.405169862520418E-03,  1.662328467895929E+02,  1.765566476545629E+02,  2.645838600404547E+04,  4.488200926963008E+04,  4.283078223145493E+04,
2459000.833333333, A.D. 2020-May-31 08:00:00.0000,  6.962060605973760E-01,  8.038106622357029E+03,  6.371761192511431E+01,  3.019822093117938E+02,  2.699174719643840E+02,  2.459000766841241E+06,  8.404841565535778E-03,  4.828511550800292E+01,  1.327832416744302E+02,  2.645907498406007E+04,  4.488004334576311E+04,  4.283245522154603E+04,
2459001.166666667, A.D. 2020-May-31 16:00:00.0000,  6.962373382389971E-01,  8.037012401408950E+03,  6.371544255384826E+01,  3.019330612772890E+02,  2.699269132590540E+02,  2.459001262617980E+06,  8.405259839399146E-03,  2.903187695417995E+02,  2.143660157228665E+02,  2.645819718202358E+04,  4.487938196263820E+04,  4.283032373520707E+04,
2459001.500000000, A.D. 2020-Jun-01 00:00:00.0000,  6.963294781486011E-01,  8.034691775825610E+03,  6.371256356712682E+01,  3.018965673121515E+02,  2.699188412540444E+02,  2.459001262633035E+06,  8.405075884430319E-03,  1.723755470455361E+02,  1.780966847697505E+02,  2.645858322645285E+04,  4.488247467708009E+04,  4.283126112720399E+04,
2459001.833333333, A.D. 2020-Jun-01 08:00:00.0000,  6.962221098936225E-01,  8.037702527654456E+03,  6.371593141208010E+01,  3.018581848557361E+02,  2.699157964264863E+02,  2.459001758384096E+06,  8.404809324983083E-03,  5.442630163230509E+01,  1.370715186914592E+02,  2.645914264807027E+04,  4.488058276848609E+04,  4.283261952533642E+04,
2459002.166666667, A.D. 2020-Jun-01 16:00:00.0000,  6.966549897533166E-01,  8.008794648747836E+03,  6.371240956495763E+01,  3.018082685445556E+02,  2.701066542684208E+02,  2.459002254598711E+06,  8.432300265976366E-03,  2.959370439295346E+02,  2.172035368234578E+02,  2.640160338300932E+04,  4.479441211727080E+04,  4.269297684435767E+04,
2459002.500000000, A.D. 2020-Jun-02 00:00:00.0000,  6.972994338433494E-01,  8.016549599795682E+03,  6.370412146027687E+01,  3.017721521225803E+02,  2.699291006371972E+02,  2.459002255265686E+06,  8.393249644791588E-03,  1.774756391746023E+02,  1.793718542478776E+02,  2.648343113982494E+04,  4.495031267985419E+04,  4.289161114412904E+04,
2459002.833333333, A.D. 2020-Jun-02 08:00:00.0000,  6.965296316055783E-01,  8.042758490901751E+03,  6.369964637461717E+01,  3.017373131046130E+02,  2.699191549656791E+02,  2.459002751813021E+06,  8.384137900974661E-03,  5.905245997059508E+01,  1.399669149334220E+02,  2.650261550560531E+04,  4.496247252030887E+04,  4.293822504495659E+04,
2459003.166666667, A.D. 2020-Jun-02 16:00:00.0000,  6.966105084212741E-01,  8.033901425406754E+03,  6.370473757372082E+01,  3.016847291865754E+02,  2.699576658161919E+02,  2.459003248607908E+06,  8.394649542231737E-03,  3.005682042028200E+02,  2.198018332863645E+02,  2.648048679471833E+04,  4.492707216402990E+04,  4.288445851002055E+04,
2459003.500000000, A.D. 2020-Jun-03 00:00:00.0000,  6.967038238666843E-01,  8.035427556124094E+03,  6.370278001971776E+01,  3.016435948638678E+02,  2.699246287433836E+02,  2.459003745352671E+06,  8.388386528736511E-03,  1.821790336987754E+02,  1.805430229995010E+02,  2.649366588978052E+04,  4.495190422343696E+04,  4.291647729473722E+04,
2459003.833333333, A.D. 2020-Jun-03 08:00:00.0000,  6.965192371652533E-01,  8.048705095016540E+03,  6.370590117424992E+01,  3.016050173479381E+02,  2.699858508224822E+02,  2.459003745260530E+06,  8.375278256323745E-03,  6.373159773644500E+01,  1.426048571099670E+02,  2.652130243721339E+04,  4.499389977941023E+04,  4.298364651087053E+04,
2459004.166666667, A.D. 2020-Jun-03 16:00:00.0000,  6.965781947963667E-01,  8.049956887386728E+03,  6.370672848093733E+01,  3.015497920153871E+02,  2.698649180771503E+02,  2.459004241898726E+06,  8.370884833338353E-03,  3.055888306015916E+02,  2.228981215314404E+02,  2.653058135351947E+04,  4.501120581965221E+04,  4.300620629329936E+04,
2459004.500000000, A.D. 2020-Jun-04 00:00:00.0000,  6.965595562728650E-01,  8.044913283303642E+03,  6.370172095199712E+01,  3.015073507107440E+02,  2.699424343434287E+02,  2.459004738943781E+06,  8.379530059972667E-03,  1.870067584546589E+02,  1.817478705729061E+02,  2.651233034228598E+04,  4.497974740126832E+04,  4.296183645424792E+04,
2459004.833333333, A.D. 2020-Jun-04 08:00:00.0000,  6.967738904463909E-01,  8.040716945432405E+03,  6.370412889248501E+01,  3.014672576971668E+02,  2.699307500031018E+02,  2.459004738874408E+06,  8.377206992597289E-03,  6.836849006703521E+01,  1.450341900867040E+02,  2.651723150512814E+04,  4.499374606482387E+04,  4.297375011959502E+04,
